,class,component,sup,cpm,mis,misr,dir,omega
5089,2,27,4,30000,0.9,0,9,2
5090,2,28,4,30000,1.15,0,5,2
5091,2,29,4,36000,0.9,0,8,2
5092,2,30,4,45000,2.35,0,7,2
5093,2,0,2,0,17.5,0,6,1
5094,2,1,2,0,11,0,0,1
5095,2,2,2,0,3.5,0,1,1
5096,2,3,2,0,2.75,0,4,1
5097,2,4,1,0,13,0,6,1
5098,2,5,1,0,5,0,3,1
5099,2,6,1,0,1.1,0,0,1
5100,2,7,1,0,2.75,0,1,1
5101,2,8,1,0,2.75,0,2,1
5102,2,9,3,0,22.5,0,6,1
5103,2,10,3,0,11,0,3,1
5104,2,11,3,0,5.5,0,1,1
5105,2,12,3,0,3.5,0,2,1
5106,2,13,4,0,22.5,0,6,1
5107,2,14,4,0,13.5,0,0,1
5108,2,15,4,0,4.5,0,1,1
5109,2,16,4,0,3.5,0,4,1
5110,2,17,1,5000,0.65,0,9,1
5111,2,18,4,12000,1.05,0,9,1
5112,2,19,4,22000,1.5,0,9,1
5113,2,20,2,1000,0.4,0,9,1
5114,2,21,2,1000,0.4,0,8,1
5115,2,22,2,2000,0.3,0,8,1
5116,2,23,2,3000,1,0,9,1
5117,2,24,2,5000,1,0,9,1
5118,2,25,3,1000,0.8,0,9,1
5119,2,26,3,1000,0.3,0,5,1
5120,2,27,3,2000,0.7,0,5,1
5121,2,28,3,5000,2,0,9,1
5122,2,29,3,5000,0.65,0,5,1
5123,2,30,3,12000,1.6,0,9,1
5124,2,31,3,24000,2.15,0,9,1
5125,2,32,3,30000,1.5,0,5,1
5126,2,33,3,34000,0.9,0,9,1
5127,2,34,1,3000,1,0,9,1
5128,2,35,4,1000,0.5,0,9,1
5129,2,36,4,24000,1.2,0,8,1
5130,2,37,4,5000,1.5,0,9,1
5131,2,38,4,5000,1.25,0,8,1
5132,2,39,3,24000,2.15,0,7,1
5133,2,0,4,0,604,504,6,2
5134,2,1,4,0,7.5,5.5,0,2
5135,2,2,4,0,4.5,1.8,1,2
5136,2,3,4,0,5.25,2.3,4,2
5137,2,4,3,0,18,23,6,2
5138,2,5,3,0,13,11,3,2
5139,2,6,3,0,6.2,3.2,1,2
5140,2,7,3,0,4.85,3,2,2
5141,2,8,3,1500,1.4,1.6,9,2
5142,2,9,3,1500,1,0.7,5,2
5143,2,10,4,50000,0.9,0,9,2
5144,2,11,3,9000,1.85,1.6,9,2
5145,2,12,3,9000,1.2,1.4,5,2
5146,2,13,3,34000,2.05,0,9,2
5147,2,14,3,34000,2.2,0,5,2
5148,2,15,4,1500,0.3,0,8,2
5149,2,16,4,20000,1.75,0,9,2
5150,2,17,4,20000,2,0,8,2
5151,2,18,4,35000,2,0,8,2
5152,2,19,3,34000,2.2,0,7,2
5153,2,0,2,0,11,0,6,3
5154,2,1,2,0,4.5,0,0,3
5155,2,2,2,0,1.8,0,1,3
5156,2,3,2,0,1.3,0,4,3
5157,2,4,3,0,24,0,6,3
5158,2,5,3,0,10,0,3,3
5159,2,6,3,0,4.1,0,1,3
5160,2,7,3,0,4.9,0,2,3
5161,2,8,1,0,12,0,6,3
5162,2,9,1,0,7,0,3,3
5163,2,10,1,0,1.05,0,0,3
5164,2,11,1,0,3.5,0,1,3
5165,2,12,1,0,2.4,0,2,3
5166,2,13,1,0,0.65,0,4,3
5167,2,14,4,0,13.5,0,6,3
5168,2,15,4,0,14,0,3,3
5169,2,16,4,0,6.5,0,0,3
5170,2,17,4,0,3.9,0,1,3
5171,2,18,4,0,11,0,2,3
5172,2,19,4,0,4.7,0,4,3
5173,2,20,1,6000,1.2,0,9,3
5174,2,21,4,48000,1,0,8,3
5175,2,22,4,78000,2,0,5,3
5176,2,23,4,79000,2.55,0,8,3
5177,2,24,1,49000,1.45,0,5,3
5178,2,25,1,51000,1.2,0,9,3
5179,2,26,2,3000,0.55,0,9,3
5180,2,27,2,6000,0.8,0,9,3
5181,2,28,2,27000,0.55,0,9,3
5182,2,29,3,3000,1.45,0,9,3
5183,2,30,3,3000,0.9,0,5,3
5184,2,31,3,6000,1.15,0,9,3
5185,2,32,1,3000,1.05,0,9,3
5186,2,33,1,3000,0.65,0,5,3
5187,2,34,3,21000,2.1,0,9,3
5188,2,35,3,21000,1.3,0,5,3
5189,2,36,4,90000,1.9,0,9,3
5190,2,37,3,24000,1.8,0,5,3
5191,2,38,3,78000,1.85,0,5,3
5192,2,39,3,85000,1.45,0,9,3
5193,2,40,4,6000,1.5,0,9,3
5194,2,41,4,21000,9,0,5,3
5195,2,42,4,21000,9,0,7,3
5196,2,0,1,0,11,0,6,3
5197,2,1,1,0,6.5,0,3,3
5198,2,2,1,0,1.7,0,1,3
5199,2,3,1,0,2.1,0,2,3
5200,2,4,2,0,8,0,6,3
5201,2,5,2,0,6,0,0,3
5202,2,6,2,0,1.5,0,1,3
5203,2,7,2,0,1.4,0,4,3
5204,2,8,3,0,15,0,6,3
5205,2,9,3,0,10.5,0,3,3
5206,2,10,3,0,5.25,0,1,3
5207,2,11,3,0,10.5,0,2,3
5208,2,12,4,0,10,0,6,3
5209,2,13,4,0,13.5,0,3,3
5210,2,14,4,0,7,0,0,3
5211,2,15,4,0,4.5,0,1,3
5212,2,16,4,0,14,0,2,3
5213,2,17,4,0,6.5,0,4,3
5214,2,18,1,6000,0.7,0,9,3
5215,2,19,1,6000,0.45,0,5,3
5216,2,20,4,6000,1.3,0,9,3
5217,2,21,4,18000,2.15,0,9,3
5218,2,22,4,21000,10,0,5,3
5219,2,23,4,21000,1.9,0,8,3
5220,2,24,4,35000,1,0,9,3
5221,2,25,4,34000,4.5,0,8,3
5222,2,26,4,45000,1.05,0,5,3
5223,2,27,1,3000,2.9,0,9,3
5224,2,28,1,3000,0.65,0,5,3
5225,2,29,4,36000,2.5,0,5,3
5226,2,30,1,15000,0.3,0,5,3
5227,2,31,1,27000,0.5,0,9,3
5228,2,32,1,34000,1.05,0,5,3
5229,2,33,1,45000,0.45,0,5,3
5230,2,34,1,50000,0.35,0,9,3
5231,2,35,2,3000,0.6,0,9,3
5232,2,36,2,3000,0.35,0,8,3
5233,2,37,2,6000,0.4,0,9,3
5234,2,38,2,6000,0.3,0,8,3
5235,2,39,2,15000,0.45,0,9,3
5236,2,40,2,27000,0.5,0,9,3
5237,2,41,2,27000,0.5,0,8,3
5238,2,42,3,3000,1.6,0,9,3
5239,2,43,3,3000,1.4,0,5,3
5240,2,44,3,6000,1.7,0,9,3
5241,2,45,3,24000,1.5,0,9,3
5242,2,46,3,24000,4.5,0,5,3
5243,2,47,3,32000,0.9,0,9,3
5244,2,48,3,36000,2.5,0,5,3
5245,2,49,4,3000,0.3,0,9,3
5246,2,50,4,3000,0.7,0,5,3
5247,2,51,4,3000,0.6,0,8,3
5248,2,52,4,21000,10,0,7,3
5249,2,0,3,0,14,0,6,2
5250,2,1,3,0,6,0,3,2
5251,2,2,3,0,4.75,0,1,2
5252,2,3,3,0,2.3,0,2,2
5253,2,4,1,0,7.5,0,6,2
5254,2,5,1,0,13,0,3,2
5255,2,6,1,0,3.1,0,1,2
5256,2,7,1,0,4.5,0,2,2
5257,2,8,4,0,11,0,6,2
5258,2,9,4,0,8.5,0,3,2
5259,2,10,4,0,3.75,0,1,2
5260,2,11,4,0,2.65,0,2,2
5261,2,12,2,0,23,0,6,2
5262,2,13,2,0,29,0,3,2
5263,2,14,2,0,22,0,0,2
5264,2,15,2,0,4.8,0,1,2
5265,2,16,2,0,5,0,2,2
5266,2,17,2,0,3.9,0,4,2
5267,2,18,1,6000,1.4,0,9,2
5268,2,19,2,23000,0.85,0,9,2
5269,2,20,2,23000,2.35,0,8,2
5270,2,21,2,34000,1.1,0,5,2
5271,2,22,3,1500,1,0,9,2
5272,2,23,3,1500,0.4,0,5,2
5273,2,24,3,13500,1.4,0,9,2
5274,2,25,3,24000,1,0,9,2
5275,2,26,3,30000,1.45,0,5,2
5276,2,27,3,32000,1.8,0,9,2
5277,2,28,4,1500,0.5,0,9,2
5278,2,29,4,1500,0.45,0,5,2
5279,2,30,4,15000,2.05,0,9,2
5280,2,31,4,15000,0.7,0,5,2
5281,2,32,4,18000,2.5,0,9,2
5282,2,33,1,7500,1.55,0,5,2
5283,2,34,1,10500,0.95,0,9,2
5284,2,35,1,15000,1.7,0,5,2
5285,2,36,1,21000,1.75,0,5,2
5286,2,37,1,23000,1.25,0,9,2
5287,2,38,2,1500,1.7,0,9,2
5288,2,39,2,1500,2.1,0,5,2
5289,2,40,2,1500,1.5,0,8,2
5290,2,41,2,3000,1,0,5,2
5291,2,42,2,6000,0.85,0,9,2
5292,2,43,2,7500,2.1,0,5,2
5293,2,44,2,10500,3,0,9,2
5294,2,45,2,10500,0.9,0,8,2
5295,2,46,1,1500,0.5,0,9,2
5296,2,47,2,12000,1.35,0,5,2
5297,2,48,4,30000,1.45,0,5,2
5298,2,49,2,15000,0.9,0,9,2
5299,2,50,2,15000,1.35,0,8,2
5300,2,51,2,21000,1,0,5,2
5301,2,52,2,10500,3,0,7,2
5302,2,0,2,0,17,0,6,2
5303,2,1,2,0,18,0,3,2
5304,2,2,2,0,10.5,0,0,2
5305,2,3,2,0,5.75,0,1,2
5306,2,4,2,0,4.25,0,2,2
5307,2,5,2,0,4.2,0,4,2
5308,2,6,1,0,11,0,6,2
5309,2,7,1,0,9.5,0,3,2
5310,2,8,1,0,5.5,0,1,2
5311,2,9,1,0,4.5,0,2,2
5312,2,10,3,0,17,0,6,2
5313,2,11,3,0,21,0,3,2
5314,2,12,3,0,27,0,0,2
5315,2,13,3,0,4.9,0,1,2
5316,2,14,3,0,5.75,0,2,2
5317,2,15,3,0,2.75,0,4,2
5318,2,16,4,0,6.5,0,6,2
5319,2,17,4,0,12,0,3,2
5320,2,18,4,0,3.6,0,1,2
5321,2,19,4,0,7.5,0,2,2
5322,2,20,1,6000,1.25,0,9,2
5323,2,21,4,26000,3.5,0,5,2
5324,2,22,4,21000,3,0,5,2
5325,2,23,4,12000,0.85,0,5,2
5326,2,24,4,9000,0.75,0,5,2
5327,2,25,3,30000,2.25,0,5,2
5328,2,26,3,30000,1.9,0,8,2
5329,2,27,3,27000,2.2,0,9,2
5330,2,28,3,23000,1.25,0,5,2
5331,2,29,3,12000,1.75,0,5,2
5332,2,30,3,10500,1.65,0,8,2
5333,2,31,1,7500,2.4,0,9,2
5334,2,32,1,7500,1.25,0,5,2
5335,2,33,1,9000,2.25,0,9,2
5336,2,34,1,9000,1,0,5,2
5337,2,35,1,13500,2.25,0,9,2
5338,2,36,1,18000,2.25,0,5,2
5339,2,37,2,1500,0.9,0,9,2
5340,2,38,2,1500,1,0,5,2
5341,2,39,2,1500,0.6,0,8,2
5342,2,40,2,6000,1.5,0,9,2
5343,2,41,2,6000,1.15,0,5,2
5344,2,42,2,7500,1.9,0,9,2
5345,2,43,2,7500,1.5,0,5,2
5346,2,44,2,7500,1.9,0,8,2
5347,2,45,2,10000,1.4,0,5,2
5348,2,46,2,12000,3,0,9,2
5349,2,47,2,12000,1.1,0,8,2
5350,2,48,2,22000,2.25,0,5,2
5351,2,49,2,23000,1.1,0,8,2
5352,2,50,3,1500,1.2,0,9,2
5353,2,51,3,1500,1.5,0,5,2
5354,2,52,3,1500,0.55,0,8,2
5355,2,53,3,9000,1.1,0,9,2
5356,2,54,4,30000,1.2,0,9,2
5357,2,55,4,26000,3.5,0,7,2
5358,2,0,4,0,35,0,6,3
5359,2,1,4,0,20,0,3,3
5360,2,2,4,0,9,0,0,3
5361,2,3,4,0,9.5,0,1,3
5362,2,4,4,0,5.25,0,2,3
5363,2,5,4,0,1.6,0,4,3
5364,2,6,3,0,32.5,0,6,3
5365,2,7,3,0,11,0,3,3
5366,2,8,3,0,4.85,0,1,3
5367,2,9,3,0,2.9,0,2,3
5368,2,10,3,26000,0.7,0,9,3
5369,2,11,3,16000,1.3,0,9,3
5370,2,12,3,16000,0.9,0,5,3
5371,2,13,3,3000,1.3,0,9,3
5372,2,14,3,3000,0.2,0,5,3
5373,2,15,4,27000,1.95,0,5,3
5374,2,16,4,25000,3.5,0,9,3
5375,2,17,4,22000,4.5,0,9,3
5376,2,18,4,16000,0.85,0,9,3
5377,2,19,4,16000,1.55,0,5,3
5378,2,20,4,16000,1.6,0,8,3
5379,2,21,4,2100,1.15,0,9,3
5380,2,22,4,2100,0.4,0,8,3
5381,2,23,4,1500,1.6,0,9,3
5382,2,24,4,1500,0.9,0,5,3
5383,2,25,4,1500,0.3,0,8,3
5384,2,26,3,36000,0.65,0,9,3
5385,2,27,4,36000,2.1,0,5,3
5386,2,28,3,34000,1.6,0,5,3
5387,2,29,4,30000,2.6,0,9,3
5388,2,30,4,30000,1.7,0,8,3
5389,2,31,4,22000,4.5,0,7,3
5390,2,0,2,0,10.5,9,6,1
5391,2,1,2,0,18,12,3,1
5392,2,2,2,0,10.5,5.5,0,1
5393,2,3,2,0,1.6,1.2,1,1
5394,2,4,2,0,1.55,1.35,2,1
5395,2,5,2,0,4.3,0.95,4,1
5396,2,6,1,0,5.5,5,6,1
5397,2,7,1,0,6.5,5.5,3,1
5398,2,8,1,0,4,1.05,1,1
5399,2,9,1,0,4,1.3,2,1
5400,2,10,3,0,5.5,4.5,6,1
5401,2,11,3,0,6.5,4.5,3,1
5402,2,12,3,0,0.95,0.7,1,1
5403,2,13,3,0,1.6,0.6,2,1
5404,2,14,1,21500,3,0,5,1
5405,2,15,1,1000,0.2,0,9,1
5406,2,16,1,1000,0.3,0.3,5,1
5407,2,17,1,22000,3,0,9,1
5408,2,18,2,22000,0.65,0,9,1
5409,2,19,2,22000,0.75,0,5,1
5410,2,20,2,22000,2.8,0,8,1
5411,2,21,2,1000,0.7,0.5,9,1
5412,2,22,2,1000,0.9,0.6,5,1
5413,2,23,2,1000,0.4,0.3,8,1
5414,2,24,2,12000,0.45,0,5,1
5415,2,25,1,21500,3,0,7,1
5416,2,0,2,0,11,0,6,3
5417,2,1,2,0,8.5,0,3,3
5418,2,2,2,0,4,0,0,3
5419,2,3,2,0,3,0,1,3
5420,2,4,2,0,1.7,0,2,3
5421,2,5,2,0,1.1,0,4,3
5422,2,6,3,0,21.5,0,6,3
5423,2,7,3,0,15,0,3,3
5424,2,8,3,0,4.8,0,1,3
5425,2,9,3,0,3.6,0,2,3
5426,2,10,1,0,7.5,0,6,3
5427,2,11,1,0,8,0,3,3
5428,2,12,1,0,2.65,0,1,3
5429,2,13,1,0,1.7,0,2,3
5430,2,14,4,0,8,0,6,3
5431,2,15,4,0,5.5,0,3,3
5432,2,16,4,0,3.5,0,0,3
5433,2,17,4,0,5.2,0,1,3
5434,2,18,4,0,4,0,2,3
5435,2,19,4,0,1.5,0,4,3
5436,2,20,1,6000,2.2,0,9,3
5437,2,21,1,6000,0.6,0,5,3
5438,2,22,3,24000,1.35,0,5,3
5439,2,23,3,33000,0.5,0,5,3
5440,2,24,4,3000,1,0,9,3
5441,2,25,4,3000,0.8,0,5,3
5442,2,26,4,6000,0.3,0,9,3
5443,2,27,4,9000,0.8,0,9,3
5444,2,28,4,21000,3,0,9,3
5445,2,29,4,21000,2.2,0,5,3
5446,2,30,4,21000,0.8,0,8,3
5447,2,31,4,24000,1.7,0,5,3
5448,2,32,4,25000,1.4,0,9,3
5449,2,33,4,34000,0.45,0,8,3
5450,2,34,1,9000,0.45,0,5,3
5451,2,35,1,12000,0.6,0,9,3
5452,2,36,1,3000,0.8,0,9,3
5453,2,37,1,3000,1.9,0,5,3
5454,2,38,1,24000,0.55,0,9,3
5455,2,39,4,40000,0.7,0,9,3
5456,2,40,4,40000,0.8,0,5,3
5457,2,41,2,3000,1,0,9,3
5458,2,42,2,3000,1.1,0,5,3
5459,2,43,2,6000,2.5,0,9,3
5460,2,44,2,6000,0.2,0,5,3
5461,2,45,2,9000,0.45,0,9,3
5462,2,46,2,9000,0.75,0,5,3
5463,2,47,2,24000,0.65,0,9,3
5464,2,48,2,30000,0.4,0,5,3
5465,2,49,3,3000,2.8,0,9,3
5466,2,50,3,3000,2.2,0,5,3
5467,2,51,3,6000,0.9,0,9,3
5468,2,52,3,9000,1.75,0,9,3
5469,2,53,3,15000,0.5,0,5,3
5470,2,54,3,21000,2,0,5,3
5471,2,55,4,21000,3,0,7,3
5472,2,0,1,0,14,0,6,3
5473,2,1,1,0,6.5,0,3,3
5474,2,2,1,0,4.3,0,1,3
5475,2,3,1,0,1.55,0,2,3
5476,2,4,2,0,16,0,6,3
5477,2,5,2,0,7.5,0,3,3
5478,2,6,2,0,4.5,0,0,3
5479,2,7,2,0,5,0,1,3
5480,2,8,2,0,2.2,0,2,3
5481,2,9,2,0,1.2,0,4,3
5482,2,10,3,0,28,0,6,3
5483,2,11,3,0,15,0,3,3
5484,2,12,3,0,5.3,0,1,3
5485,2,13,3,0,3.9,0,2,3
5486,2,14,4,0,13.5,0,6,3
5487,2,15,4,0,6.5,0,3,3
5488,2,16,4,0,2.1,0,0,3
5489,2,17,4,0,6.2,0,1,3
5490,2,18,4,0,3.8,0,2,3
5491,2,19,4,0,1.05,0,4,3
5492,2,20,1,6000,4,0,9,3
5493,2,21,1,6000,0.7,0,5,3
5494,2,22,4,9000,1.1,0,9,3
5495,2,23,4,21000,4.9,0,9,3
5496,2,24,4,21000,1.8,0,5,3
5497,2,25,4,21000,0.35,0,8,3
5498,2,26,4,24000,1.65,0,9,3
5499,2,27,4,24000,2.2,0,5,3
5500,2,28,4,24000,0.45,0,8,3
5501,2,29,4,27000,2.1,0,9,3
5502,2,30,4,27000,1.4,0,5,3
5503,2,31,4,30000,1.2,0,9,3
5504,2,32,4,32000,0.4,0,8,3
5505,2,33,4,37000,0.35,0,8,3
5506,2,34,4,38000,0.7,0,5,3
5507,2,35,2,24000,0.5,0,9,3
5508,2,36,2,24000,0.5,0,8,3
5509,2,37,2,30000,2.05,0,5,3
5510,2,38,2,33000,0.25,0,8,3
5511,2,39,3,3000,4.2,0,9,3
5512,2,40,3,3000,2.1,0,5,3
5513,2,41,3,6000,0.4,0,5,3
5514,2,42,3,9000,2,0,9,3
5515,2,43,3,9000,0.8,0,5,3
5516,2,44,3,12000,0.9,0,9,3
5517,2,45,3,18000,1,0,9,3
5518,2,46,3,21000,1.85,0,9,3
5519,2,47,3,21000,1.95,0,5,3
5520,2,48,3,24000,0.9,0,9,3
5521,2,49,3,27000,1.35,0,5,3
5522,2,50,3,30000,0.9,0,9,3
5523,2,51,3,34000,0.8,0,5,3
5524,2,52,3,42000,0.6,0,5,3
5525,2,53,4,3000,1.7,0,9,3
5526,2,54,4,3000,0.8,0,5,3
5527,2,55,4,3000,0.3,0,8,3
5528,2,56,1,9000,0.4,0,5,3
5529,2,57,1,12000,0.75,0,9,3
5530,2,58,1,15000,0.25,0,9,3
5531,2,59,1,24000,0.55,0,9,3
5532,2,60,1,24000,0.35,0,5,3
5533,2,61,1,27000,0.9,0,9,3
5534,2,62,1,30000,0.65,0,9,3
5535,2,63,1,36000,0.25,0,5,3
5536,2,64,2,3000,1.1,0,9,3
5537,2,65,2,3000,1,0,5,3
5538,2,66,2,3000,0.35,0,8,3
5539,2,67,1,3000,0.9,0,9,3
5540,2,68,1,3000,1,0,5,3
5541,2,69,2,6000,4.9,0,9,3
5542,2,70,2,6000,0.95,0,8,3
5543,2,71,4,47000,1.15,0,9,3
5544,2,72,2,9000,0.5,0,9,3
5545,2,73,2,9000,0.5,0,5,3
5546,2,74,2,9000,0.4,0,8,3
5547,2,75,2,12000,0.65,0,9,3
5548,2,76,2,12000,0.45,0,5,3
5549,2,77,2,12000,0.35,0,8,3
5550,2,78,2,18000,0.75,0,9,3
5551,2,79,2,21000,0.35,0,9,3
5552,2,80,4,21000,4.9,0,7,3
5553,2,0,1,0,13,0,6,3
5554,2,1,1,0,6.5,0,3,3
5555,2,2,1,0,3.8,0,1,3
5556,2,3,1,0,1.5,0,2,3
5557,2,4,2,0,13.5,0,6,3
5558,2,5,2,0,8.5,0,3,3
5559,2,6,2,0,5,0,0,3
5560,2,7,2,0,4.75,0,1,3
5561,2,8,2,0,1.8,0,2,3
5562,2,9,2,0,0.9,0,4,3
5563,2,10,3,0,26.5,0,6,3
5564,2,11,3,0,13,0,3,3
5565,2,12,3,0,5.25,0,1,3
5566,2,13,3,0,4.5,0,2,3
5567,2,14,4,0,12.5,0,6,3
5568,2,15,4,0,9,0,3,3
5569,2,16,4,0,3.5,0,0,3
5570,2,17,4,0,6.25,0,1,3
5571,2,18,4,0,4.75,0,2,3
5572,2,19,4,0,1.15,0,4,3
5573,2,20,1,6000,3.8,0,9,3
5574,2,21,1,6000,0.6,0,5,3
5575,2,22,4,6000,0.45,0,9,3
5576,2,23,4,9000,0.7,0,9,3
5577,2,24,4,21000,3.75,0,9,3
5578,2,25,4,21000,2.2,0,5,3
5579,2,26,4,24000,1.9,0,5,3
5580,2,27,4,24000,0.6,0,8,3
5581,2,28,4,27000,1.75,0,9,3
5582,2,29,4,36000,0.9,0,8,3
5583,2,30,1,12000,0.7,0,9,3
5584,2,31,1,18000,0.3,0,5,3
5585,2,32,2,3000,1.2,0,9,3
5586,2,33,2,3000,1.05,0,5,3
5587,2,34,2,3000,0.3,0,8,3
5588,2,35,2,6000,3.75,0,9,3
5589,2,36,2,6000,0.3,0,5,3
5590,2,37,2,9000,0.5,0,5,3
5591,2,38,2,9000,0.3,0,8,3
5592,2,39,2,18000,0.35,0,5,3
5593,2,40,3,3000,4.2,0,9,3
5594,2,41,3,3000,1.5,0,5,3
5595,2,42,3,6000,0.85,0,9,3
5596,2,43,1,3000,1.4,0,9,3
5597,2,44,1,3000,0.95,0,5,3
5598,2,45,3,9000,2,0,9,3
5599,2,46,3,9000,0.65,0,5,3
5600,2,47,4,40000,1.2,0,9,3
5601,2,48,3,12000,0.9,0,9,3
5602,2,49,3,21000,1.9,0,9,3
5603,2,50,3,24000,2.4,0,5,3
5604,2,51,4,3000,1.65,0,9,3
5605,2,52,4,3000,0.7,0,5,3
5606,2,53,4,3000,0.2,0,8,3
5607,2,54,3,3000,4.2,0,7,3
5608,2,0,2,0,14,0,6,3
5609,2,1,2,0,6.5,0,3,3
5610,2,2,2,0,3.5,0,0,3
5611,2,3,2,0,4.25,0,1,3
5612,2,4,2,0,1.5,0,2,3
5613,2,5,2,0,0.8,0,4,3
5614,2,6,3,0,28,0,6,3
5615,2,7,3,0,11,0,3,3
5616,2,8,3,0,4.75,0,1,3
5617,2,9,3,0,3.8,0,2,3
5618,2,10,1,0,13,0,6,3
5619,2,11,1,0,6.5,0,3,3
5620,2,12,1,0,3.8,0,1,3
5621,2,13,1,0,1.2,0,2,3
5622,2,14,4,0,12,0,6,3
5623,2,15,4,0,6.5,0,3,3
5624,2,16,4,0,2.5,0,0,3
5625,2,17,4,0,5.75,0,1,3
5626,2,18,4,0,4.5,0,2,3
5627,2,19,4,0,1.9,0,4,3
5628,2,20,1,6000,3.6,0,9,3
5629,2,21,4,36000,0.8,0,8,3
5630,2,22,1,3000,0.55,0,9,3
5631,2,23,1,3000,0.9,0,5,3
5632,2,24,4,42000,1.1,0,9,3
5633,2,25,4,24000,1,0,8,3
5634,2,26,4,44000,0.8,0,5,3
5635,2,27,1,9000,0.45,0,5,3
5636,2,28,1,12000,0.65,0,9,3
5637,2,29,2,3000,0.55,0,9,3
5638,2,30,2,3000,0.85,0,5,3
5639,2,31,2,6000,3.25,0,9,3
5640,2,32,2,9000,0.6,0,5,3
5641,2,33,2,27000,0.6,0,9,3
5642,2,34,3,3000,3.5,0,9,3
5643,2,35,3,3000,1.8,0,5,3
5644,2,36,3,6000,1,0,9,3
5645,2,37,3,9000,1.1,0,9,3
5646,2,38,3,9000,0.5,0,5,3
5647,2,39,3,21000,1.6,0,5,3
5648,2,40,4,3000,1.4,0,9,3
5649,2,41,4,3000,0.7,0,5,3
5650,2,42,4,3000,0.3,0,8,3
5651,2,43,4,6000,0.6,0,9,3
5652,2,44,4,9000,1.1,0,9,3
5653,2,45,4,21000,4.25,0,9,3
5654,2,46,4,21000,3.75,0,5,3
5655,2,47,4,27000,2.1,0,9,3
5656,2,48,4,21000,4.25,0,7,3
5657,2,0,1,0,13,0,6,3
5658,2,1,1,0,7,0,3,3
5659,2,2,1,0,4.1,0,1,3
5660,2,3,1,0,1.45,0,2,3
5661,2,4,3,0,32,0,6,3
5662,2,5,3,0,16,0,3,3
5663,2,6,3,0,6.5,0,1,3
5664,2,7,3,0,6.5,0,2,3
5665,2,8,2,0,15,0,6,3
5666,2,9,2,0,7.5,0,3,3
5667,2,10,2,0,4.5,0,0,3
5668,2,11,2,0,4.5,0,1,3
5669,2,12,2,0,1.6,0,2,3
5670,2,13,2,0,1.2,0,4,3
5671,2,14,4,0,15,0,6,3
5672,2,15,4,0,7.5,0,3,3
5673,2,16,4,0,5.5,0,0,3
5674,2,17,4,0,7.5,0,1,3
5675,2,18,4,0,5.75,0,2,3
5676,2,19,4,0,4,0,4,3
5677,2,20,1,6000,3.15,0,9,3
5678,2,21,1,6000,0.6,0,5,3
5679,2,22,4,9000,1.5,0,9,3
5680,2,23,4,9000,0.9,0,5,3
5681,2,24,4,21000,5.25,0,9,3
5682,2,25,4,21000,5.5,0,5,3
5683,2,26,4,21000,1.8,0,8,3
5684,2,27,4,27000,2.2,0,9,3
5685,2,28,4,27000,1.7,0,8,3
5686,2,29,4,36000,0.9,0,8,3
5687,2,30,1,12000,0.75,0,9,3
5688,2,31,2,3000,0.85,0,9,3
5689,2,32,2,3000,0.95,0,5,3
5690,2,33,2,3000,0.4,0,8,3
5691,2,34,2,6000,2.85,0,9,3
5692,2,35,2,9000,0.35,0,5,3
5693,2,36,2,12000,0.7,0,5,3
5694,2,37,2,24000,0.5,0,5,3
5695,2,38,2,24000,0.6,0,8,3
5696,2,39,3,3000,4.2,0,9,3
5697,2,40,3,3000,2,0,5,3
5698,2,41,1,3000,0.75,0,9,3
5699,2,42,1,3000,1,0,5,3
5700,2,43,3,6000,1.5,0,9,3
5701,2,44,4,42000,1.35,0,9,3
5702,2,45,4,42000,0.9,0,5,3
5703,2,46,3,9000,3.25,0,9,3
5704,2,47,3,9000,1.1,0,5,3
5705,2,48,3,12000,1.6,0,9,3
5706,2,49,3,12000,0.9,0,5,3
5707,2,50,3,15000,1.2,0,9,3
5708,2,51,3,21000,2.75,0,9,3
5709,2,52,3,21000,5.5,0,5,3
5710,2,53,4,3000,1.7,0,9,3
5711,2,54,4,3000,0.7,0,5,3
5712,2,55,4,3000,0.6,0,8,3
5713,2,56,4,21000,5.5,0,7,3
5714,2,0,2,0,3.5,0,6,2
5715,2,1,2,0,4.5,0,3,2
5716,2,2,2,0,2.5,0,0,2
5717,2,3,2,0,0.7,0,1,2
5718,2,4,2,0,1.7,0,2,2
5719,2,5,2,0,1.1,0,4,2
5720,2,6,3,0,3.5,0,6,2
5721,2,7,3,0,6.5,0,3,2
5722,2,8,3,0,3,0,0,2
5723,2,9,3,0,2.6,0,1,2
5724,2,10,3,0,3.75,0,2,2
5725,2,11,3,0,2.45,0,4,2
5726,2,12,1,0,2.5,0,6,2
5727,2,13,1,0,2.5,0,3,2
5728,2,14,1,0,0.5,0,1,2
5729,2,15,1,0,0.5,0,2,2
5730,2,16,4,0,5,0,6,2
5731,2,17,4,0,8.5,0,3,2
5732,2,18,4,0,7,0,0,2
5733,2,19,4,0,1.75,0,1,2
5734,2,20,4,0,5.5,0,2,2
5735,2,21,4,0,6.5,0,4,2
5736,2,22,2,3000,0.4,0,5,2
5737,2,23,2,30000,0.7,0,8,2
5738,2,24,2,1500,0.3,0,5,2
5739,2,25,2,35000,0.85,0,5,2
5740,2,26,4,38000,2,0,5,2
5741,2,27,4,38000,1.75,0,8,2
5742,2,28,3,1500,0.3,0,9,2
5743,2,29,3,1500,0.3,0,5,2
