age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
59,4,117299,1,9,6,8,1,4,1,0,1887,40,21,0
20,2,50648,1,9,4,13,0,4,1,0,0,35,21,1
21,2,166517,1,9,4,8,0,4,1,0,0,40,21,1
44,6,181762,14,10,6,4,1,4,1,0,0,50,21,1
31,5,340880,13,13,6,1,1,4,1,0,0,48,21,1
50,5,114758,13,13,4,8,4,4,1,4416,0,45,21,1
54,2,138847,1,9,6,5,1,4,1,0,0,45,21,0
28,2,215014,1,9,6,11,1,4,1,0,0,50,21,1
34,2,183778,1,9,0,11,4,4,1,0,0,40,21,1
46,2,273629,9,14,6,4,1,4,1,0,0,40,21,0
28,6,113870,13,13,6,4,1,4,1,0,0,60,21,0
23,2,213955,1,9,4,10,0,3,1,0,2001,40,21,1
29,2,114982,13,13,6,9,1,4,1,0,0,40,21,0
35,2,205338,1,9,6,8,1,4,1,0,0,40,21,1
41,5,57924,14,10,6,12,1,4,1,7688,0,50,21,0
35,5,202027,9,14,6,4,1,4,1,7688,0,55,21,0
20,2,281356,1,9,6,13,1,0,1,0,0,40,21,1
42,2,30824,9,14,0,0,4,4,0,2354,0,16,21,1
56,2,98809,0,4,6,5,2,4,0,5013,0,45,21,1
31,2,38223,13,13,4,1,0,4,1,0,0,45,21,1
23,2,172232,1,9,4,9,0,4,1,0,0,50,21,1
60,2,140544,1,9,4,13,4,4,1,0,0,40,21,1
28,2,221366,14,10,4,8,0,4,1,0,0,40,21,1
32,2,180799,14,10,6,11,1,4,1,0,0,60,21,0
36,2,111499,9,14,4,4,4,4,0,14084,0,40,21,0
44,5,155930,13,13,6,4,1,4,1,0,0,60,21,1
34,2,201122,14,10,6,8,1,4,1,0,0,48,21,0
27,2,101709,1,9,4,1,0,1,1,0,0,40,21,1
49,2,140121,1,9,0,4,3,4,1,0,0,50,21,1
48,2,172709,1,9,0,7,3,3,0,0,0,40,21,1
47,2,120131,1,9,6,8,1,4,1,0,0,50,21,0
34,2,117444,13,13,6,4,1,4,1,0,0,65,21,0
27,2,256764,3,12,4,1,4,4,1,0,0,40,21,1
24,2,223811,14,10,6,8,1,4,1,0,0,40,21,1
24,2,201603,1,9,0,13,4,4,1,0,0,30,21,1
25,2,138765,14,10,6,5,1,4,1,0,0,40,21,1
36,2,133974,10,11,0,1,3,4,0,0,0,40,21,1
38,4,137953,1,9,6,10,1,4,1,0,0,45,21,1
57,2,103403,8,3,6,11,1,4,1,0,0,40,21,1
24,2,461678,14,10,6,12,1,4,1,0,0,50,21,0
41,3,70884,1,9,6,9,1,4,1,0,0,40,21,1
56,3,466498,10,11,6,8,1,3,1,0,0,60,21,0
19,2,148644,1,9,4,10,0,4,0,0,0,40,21,1
44,2,190739,1,9,4,7,5,3,1,0,0,32,21,1
34,2,299507,10,11,4,8,4,4,0,0,0,40,21,1
25,2,211424,13,13,4,4,0,4,1,0,0,40,21,1
27,3,106721,1,9,6,9,1,4,1,0,0,40,21,1
22,2,192017,1,9,4,0,4,4,1,0,0,40,21,1
59,2,530099,14,10,6,8,1,4,1,0,1887,55,21,0
34,2,119153,7,7,6,11,1,4,1,0,0,50,21,1
30,2,202450,1,9,6,11,1,4,1,0,0,65,21,0
21,2,50341,14,10,4,10,4,4,0,0,0,38,21,1
24,2,140001,14,10,4,13,5,4,1,0,0,40,5,1
35,2,31964,13,13,6,1,1,4,1,0,0,50,21,0
32,2,148207,10,11,6,8,1,4,1,0,0,40,21,1
45,2,151627,14,10,0,10,3,4,0,0,0,45,21,1
30,2,402539,1,9,4,10,3,4,0,0,0,40,21,1
28,5,188278,13,13,6,8,1,4,1,0,0,55,21,1
28,5,96219,13,13,6,1,2,4,0,0,0,5,21,1
29,2,340534,1,9,4,10,4,4,0,0,0,44,21,1
60,2,160339,14,10,6,8,1,4,1,0,0,40,27,1
28,2,120135,10,11,4,1,4,4,0,0,0,40,21,1
38,4,303817,14,10,0,4,4,3,0,0,0,40,21,1
31,2,181091,1,9,6,8,1,4,1,0,0,50,21,0
28,2,200515,14,10,6,7,1,4,1,0,0,35,21,0
42,2,160893,14,10,6,7,2,4,0,0,0,23,21,1
40,0,183096,15,5,6,7,2,4,0,0,0,40,24,0
24,2,241367,14,10,4,7,4,4,1,0,0,40,21,1
37,6,342084,14,10,6,4,1,4,1,0,0,60,21,0
36,2,193855,1,9,6,8,1,4,1,0,0,40,21,1
39,2,80410,13,13,4,4,4,4,1,0,0,40,21,1
22,2,554317,15,5,3,7,5,4,1,0,0,35,40,1
46,2,85109,14,10,6,5,1,4,1,0,1628,40,21,1
28,2,108569,13,13,6,0,1,4,1,0,0,43,21,1
34,2,120959,14,10,0,10,3,4,0,0,0,40,21,1
42,2,222011,14,10,0,1,3,4,0,0,0,43,21,1
43,2,238530,1,9,6,8,1,4,1,0,0,40,21,1
35,2,48404,1,9,4,1,0,4,0,0,0,40,21,1
60,2,88055,12,15,6,0,1,4,1,3781,0,16,21,1
33,2,238381,14,10,4,8,4,3,1,8614,0,40,21,0
22,2,243923,1,9,6,11,5,4,1,0,0,80,21,1
39,2,305597,10,11,6,8,1,4,1,0,0,40,21,1
33,2,141841,13,13,6,4,1,3,1,5178,0,40,21,0
39,2,129764,1,9,6,8,1,4,1,0,0,40,21,1
37,5,150993,7,7,6,11,1,4,1,0,0,45,21,1
63,5,147140,0,4,6,12,1,4,1,0,0,60,21,0
46,3,30219,14,10,6,4,1,4,1,7688,0,38,21,0
48,2,167967,1,9,5,5,3,3,0,0,0,40,21,1
33,2,133278,1,9,4,10,0,3,0,0,0,40,21,1
65,2,172510,14,10,1,0,4,4,0,1848,0,20,12,1
39,2,192251,1,9,4,10,0,4,0,0,0,40,21,0
43,2,210844,13,13,0,4,4,3,0,0,0,40,21,0
28,2,263015,6,6,6,8,1,4,1,0,0,40,21,1
50,5,155118,1,9,0,4,4,4,0,99999,0,35,21,0
24,3,232918,13,13,4,0,4,4,1,0,0,20,21,1
48,2,143542,1,9,0,11,4,4,1,0,0,40,21,1
35,2,45607,14,10,4,7,4,4,1,0,0,40,21,1
62,2,29828,1,9,6,11,1,4,1,0,0,40,21,1
42,5,104118,14,10,4,4,4,4,1,0,0,40,21,1
60,2,191446,1,9,6,4,1,4,1,99999,0,40,21,0
50,2,27484,1,9,6,4,1,4,1,0,0,50,21,0
40,2,205987,12,15,4,4,4,4,0,0,0,40,7,1
39,0,143385,1,9,6,8,1,4,1,0,0,40,21,1
43,0,186995,1,9,0,2,3,4,0,0,0,40,21,1
35,2,54159,1,9,6,8,1,4,1,0,0,38,21,1
39,2,113481,13,13,6,4,1,4,1,0,0,45,21,0
30,0,235271,13,13,6,2,1,4,1,0,0,40,21,0
32,2,349365,14,10,6,1,1,3,1,0,0,65,21,1
18,2,283637,14,10,4,10,4,4,1,0,0,40,21,1
37,2,70282,3,12,4,1,3,3,0,0,0,40,21,1
26,2,166051,13,13,4,10,0,4,0,0,0,40,21,1
51,2,193720,1,9,6,8,1,4,1,0,0,42,21,1
33,2,236379,13,13,6,1,1,4,1,0,0,45,21,1
46,2,122026,13,13,6,8,1,4,1,0,0,44,21,0
40,2,114537,10,11,6,4,1,4,1,0,0,50,21,0
34,2,191834,10,11,6,8,1,4,1,0,0,48,21,1
29,2,420054,1,9,6,5,1,4,1,0,0,40,21,1
47,5,160045,14,10,1,7,3,4,0,0,0,35,21,1
45,2,190088,1,9,3,10,3,4,0,0,0,30,21,1
53,2,126977,1,9,5,8,4,4,1,0,0,35,21,1
52,5,63004,9,14,6,4,1,1,1,0,0,40,34,1
64,2,391121,0,4,6,12,1,4,1,0,0,40,21,0
42,2,211450,9,14,4,4,4,4,1,0,0,45,21,0
44,2,156413,14,10,6,9,1,4,1,0,0,44,21,0
41,2,116797,1,9,6,1,1,4,1,7298,0,50,21,0
53,0,204447,9,14,6,4,1,4,1,0,0,43,21,0
25,2,66935,1,9,4,8,4,4,1,0,0,35,21,1
20,2,344278,7,7,5,7,0,4,0,0,0,40,21,1
29,2,108574,10,11,4,6,0,4,0,0,0,40,21,1
56,2,244605,1,9,6,8,1,4,1,0,0,40,21,1
45,2,363677,5,16,6,0,2,4,0,0,1977,30,21,0
56,2,219762,1,9,6,1,2,4,0,0,0,35,21,1
38,6,269318,14,10,6,4,1,4,1,7298,0,40,21,0
62,2,77884,1,9,6,1,1,1,1,0,0,40,34,1
28,5,70100,13,13,4,0,4,4,1,0,0,60,21,1
31,2,213643,1,9,6,1,1,4,1,3908,0,40,21,1
24,2,69640,13,13,4,1,0,4,1,0,0,40,21,1
65,2,170012,13,13,6,10,1,4,1,0,0,34,21,1
40,2,329924,1,9,5,13,4,3,1,0,0,30,21,1
31,2,193285,13,13,4,0,4,4,1,0,0,40,21,1
35,2,261241,1,9,0,11,4,4,1,0,1741,60,21,1
42,4,108183,9,14,6,0,1,1,1,0,1902,40,37,0
20,2,296618,1,9,4,1,4,4,0,0,0,30,21,1
30,0,257796,14,10,0,10,4,4,0,0,0,40,21,1
25,2,155320,13,13,4,4,0,4,1,0,0,45,21,1
22,2,151888,1,9,4,7,0,4,1,0,0,40,21,1
31,2,66278,14,10,6,0,2,4,0,3908,0,40,21,1
56,2,92444,14,10,6,4,1,3,1,0,0,50,21,0
51,2,229272,1,9,0,7,5,3,1,0,0,32,25,1
36,5,207202,6,6,6,12,1,4,1,0,0,60,21,1
44,3,154176,14,10,0,10,4,3,0,0,1590,40,21,1
49,2,180899,9,14,0,4,3,4,1,0,1755,45,21,0
28,2,205337,1,9,6,8,1,4,1,0,0,40,21,1
57,2,180779,13,13,6,0,1,4,1,7298,0,40,21,0
33,5,343021,14,10,4,1,4,4,1,0,0,65,21,1
49,2,176814,13,13,6,10,1,4,1,5178,0,40,21,0
74,3,88638,5,16,4,0,5,4,0,0,3683,20,21,0
48,2,248059,13,13,6,4,1,4,1,5013,0,45,21,1
38,2,409604,13,13,6,4,1,4,1,15024,0,40,21,0
39,2,185053,1,9,4,5,4,4,0,0,0,40,21,1
46,2,332884,13,13,6,4,1,4,1,7298,0,65,21,0
56,2,212864,13,13,6,0,1,4,1,0,0,40,21,0
27,2,66473,13,13,6,4,1,4,1,0,0,40,21,0
17,2,285169,7,7,4,6,0,4,0,0,0,40,21,1
28,2,175431,15,5,0,0,4,3,0,0,0,40,21,1
42,2,339346,9,14,0,10,4,4,0,0,0,25,21,1
39,2,287306,14,10,5,10,3,3,0,0,0,40,21,1
29,5,70604,1,9,6,12,1,4,1,3464,0,40,21,1
21,2,88926,14,10,4,0,0,4,1,0,0,10,21,1
36,2,91275,14,10,4,10,3,1,0,0,0,40,21,1
56,2,244554,6,6,1,5,3,3,0,0,0,40,21,1
49,2,232586,8,3,6,8,1,4,1,0,0,40,21,1
47,6,127678,14,10,6,1,1,4,1,0,0,80,21,1
44,2,162184,14,10,5,10,3,4,0,0,0,40,21,1
40,2,408229,4,2,4,7,4,4,1,0,0,45,17,1
43,3,139734,13,13,6,4,1,4,1,15024,0,40,21,0
62,2,197286,11,8,6,12,1,4,1,0,0,48,36,1
52,2,229983,12,15,6,0,2,4,0,3103,0,30,21,0
25,2,252803,1,9,4,7,3,3,0,0,0,40,21,1
63,6,110890,9,14,0,0,4,4,1,0,0,70,21,0
51,2,160724,5,16,6,0,1,1,1,0,0,99,37,1
25,2,89625,1,9,4,10,0,1,0,0,0,40,21,1
27,2,126730,1,9,4,1,4,4,0,0,0,40,21,1
48,4,96854,14,10,4,10,4,4,1,0,0,30,21,1
32,2,186788,1,9,6,11,1,4,1,0,0,40,21,1
36,2,28996,14,10,6,1,1,4,1,0,0,45,21,1
30,5,347166,1,9,0,8,4,4,1,0,0,40,21,1
45,3,110311,9,14,0,4,3,4,0,0,0,40,21,1
27,2,310850,1,9,6,11,1,4,1,0,0,50,21,1
41,2,220694,13,13,0,7,4,4,1,0,0,37,21,1
61,2,149405,1,9,6,7,1,3,1,0,0,40,21,1
70,6,131699,13,13,0,4,3,4,0,0,0,55,21,1
55,2,49996,7,7,4,5,4,3,0,0,0,40,21,1
35,2,187112,13,13,4,7,4,4,0,0,0,45,21,1
36,2,180859,10,11,6,13,1,4,1,0,0,38,21,1
29,2,185647,14,10,4,9,0,4,1,0,0,60,21,1
30,2,316606,13,13,6,7,2,4,0,0,0,40,21,1
39,4,193583,13,13,0,0,3,4,0,5455,0,60,21,1
18,2,338836,1,9,4,7,0,4,1,0,0,20,21,1
28,2,216814,1,9,6,11,1,3,1,0,0,40,21,1
27,2,106935,13,13,6,4,1,4,1,0,0,45,21,1
38,2,223433,1,9,4,5,4,4,1,0,0,40,21,1
33,2,174789,1,9,6,8,1,4,1,0,0,40,21,1
25,2,135603,1,9,6,11,1,4,1,0,0,40,21,0
38,2,372484,7,7,4,7,0,3,0,0,0,40,21,1
23,2,181820,14,10,4,12,3,4,1,0,0,45,21,1
40,2,235371,10,11,0,0,3,4,1,0,0,40,21,1
20,2,299399,14,10,4,1,0,4,0,0,0,20,21,1
41,2,202508,1,9,6,5,1,4,1,0,0,48,21,1
44,2,172025,14,10,5,10,3,4,0,0,0,38,21,1
49,6,246891,13,13,6,10,1,4,1,0,0,40,21,0
22,2,450920,3,12,4,10,4,3,0,0,0,40,21,1
26,2,53598,14,10,4,10,4,4,0,0,0,40,21,1
47,2,103757,3,12,6,8,1,4,1,0,0,40,21,1
48,2,76017,1,9,1,7,3,4,0,0,0,25,21,1
28,6,80158,1,9,4,4,0,4,1,0,0,40,21,1
37,4,90881,14,10,5,4,4,4,1,8614,0,55,21,0
44,2,427952,13,13,6,0,1,4,1,0,0,40,21,1
53,2,177916,13,13,6,10,1,4,1,7298,0,40,21,0
36,2,342642,9,14,4,4,4,4,1,0,0,15,21,1
77,2,253642,0,4,6,5,1,0,1,0,0,30,21,1
21,2,219086,1,9,4,7,0,4,1,0,0,35,21,1
24,2,162593,13,13,4,10,4,1,0,0,0,40,21,1
30,2,87561,3,12,4,9,4,4,0,0,0,40,21,1
51,0,142411,10,11,0,10,3,4,0,0,0,50,21,1
22,2,154422,14,10,0,1,0,1,0,0,0,30,34,1
23,2,169104,14,10,4,1,0,1,1,0,0,25,21,1
47,2,193047,5,16,6,4,1,4,1,99999,0,50,21,0
17,2,151141,11,8,4,1,0,4,1,0,0,20,21,1
48,2,267912,13,13,4,7,4,4,1,0,0,50,40,0
43,2,137126,14,10,6,4,1,4,1,0,0,40,21,0
34,2,152453,11,8,6,8,1,4,1,0,0,40,23,1
19,2,357059,1,9,4,10,0,4,0,0,0,35,21,1
42,3,202011,14,10,4,4,4,4,0,0,0,40,21,1
23,2,98283,13,13,4,4,0,1,1,0,0,40,21,1
61,5,176965,12,15,6,0,1,4,1,0,0,50,21,0
63,2,187919,7,7,6,7,1,4,1,0,0,30,21,1
65,2,274916,1,9,1,1,3,4,0,0,0,40,21,1
37,2,105813,10,11,6,10,1,4,1,7298,0,40,21,0
41,0,193524,3,12,6,9,1,4,1,0,0,40,21,0
21,2,263641,1,9,0,1,5,4,0,0,0,40,21,1
48,0,102076,13,13,4,10,3,4,0,0,0,35,21,1
51,3,155594,14,10,6,1,1,4,1,0,1887,40,21,0
43,2,33331,13,13,6,1,1,4,1,0,0,55,21,1
56,5,115439,14,10,6,8,1,4,1,0,0,60,21,1
47,2,181652,1,9,0,10,4,4,0,0,0,40,21,1
26,2,120268,13,13,4,10,0,4,1,0,0,24,21,1
39,2,196308,14,10,6,7,2,4,0,0,0,24,21,1
45,5,40690,14,10,4,12,0,4,1,0,0,75,21,1
49,2,228583,1,9,0,7,3,4,1,0,0,40,27,1
23,2,695136,1,9,4,13,4,4,1,0,0,30,21,1
69,2,209236,1,9,6,10,1,4,1,0,0,36,21,1
41,4,214838,9,14,6,4,1,4,1,0,0,60,21,0
40,5,188436,1,9,5,4,5,4,1,0,0,40,21,1
25,2,177625,1,9,4,5,4,4,1,0,0,40,21,1
52,2,124591,1,9,4,13,3,4,1,0,0,40,21,1
28,2,230856,14,10,4,0,4,3,0,3325,0,50,21,1
50,4,221532,3,12,6,8,1,4,1,0,0,40,21,0
21,2,232577,10,11,4,9,0,4,0,0,0,30,21,1
48,2,168216,14,10,6,1,1,4,1,0,0,40,21,0
27,2,214702,12,15,6,0,1,4,1,0,0,42,21,0
63,2,237620,1,9,6,8,1,4,1,0,0,30,21,1
47,3,54887,5,16,6,0,1,4,1,0,0,40,21,0
37,5,164526,5,16,4,0,4,4,1,14084,0,45,21,0
58,2,183870,1,9,0,10,4,4,0,0,0,40,21,1
41,2,208330,14,10,6,1,1,4,1,0,0,51,21,1
67,6,168370,14,10,6,1,1,4,1,0,0,40,21,1
62,5,320376,1,9,6,1,2,4,0,0,0,48,21,1
28,2,192384,14,10,6,13,1,4,1,0,0,40,21,0
26,2,167350,11,8,4,13,0,4,1,0,0,40,21,1
46,5,103538,12,15,6,0,1,4,1,0,0,65,21,0
29,2,58522,1,9,6,8,1,4,1,0,0,40,21,1
39,2,191342,13,13,6,8,1,1,1,0,0,40,34,0
25,2,193820,9,14,4,0,0,4,0,0,0,35,21,1
20,2,258490,14,10,4,1,4,4,0,0,0,35,21,1
21,2,56520,14,10,4,10,0,4,1,0,0,40,21,1
25,2,102476,13,13,4,0,4,4,1,0,0,50,21,1
44,6,311357,12,15,6,0,1,4,1,0,0,50,21,0
37,2,166497,1,9,4,10,0,4,1,0,0,38,21,1
50,2,160724,9,14,6,4,1,1,1,7298,0,40,34,0
29,2,338270,1,9,5,10,3,4,0,0,0,40,21,1
18,2,282394,14,10,4,1,0,3,0,0,0,21,21,1
32,2,383269,13,13,4,4,3,4,0,0,0,40,21,1
58,2,119386,10,11,0,10,4,4,0,0,0,60,21,1
50,2,196975,1,9,6,8,1,4,1,0,0,40,21,0
29,2,334221,14,10,4,7,4,4,0,0,0,18,21,1
58,2,27385,1,9,6,4,1,4,1,0,0,60,21,0
29,3,133846,14,10,4,7,0,4,0,0,0,40,21,1
36,2,361888,1,9,6,11,1,4,1,0,0,45,21,0
21,2,230429,1,9,4,8,4,4,1,0,0,35,21,1
49,2,328776,1,9,0,4,3,4,0,0,0,40,21,1
60,2,243829,9,14,0,0,4,4,0,0,0,50,21,1
39,2,306646,14,10,6,1,1,4,1,3103,0,50,21,0
50,2,138179,3,12,6,8,1,4,1,0,1902,40,21,0
30,2,280069,14,10,4,1,4,4,0,0,0,48,21,1
64,0,164876,1,9,0,11,3,4,1,0,0,20,21,1
29,6,138597,3,12,4,0,5,3,0,0,0,40,21,1
40,2,111483,13,13,6,4,1,4,1,7298,0,40,21,0
42,2,144778,1,9,6,8,1,4,1,0,0,50,21,1
55,2,171015,1,9,1,1,3,4,0,0,0,40,21,1
43,2,112494,1,9,0,11,4,4,1,0,0,45,21,1
28,2,408473,11,8,4,1,4,3,1,0,0,40,21,1
46,3,27802,3,12,6,9,1,4,1,0,0,38,21,0
34,2,236318,1,9,4,5,3,4,1,0,0,40,21,1
47,2,121836,9,14,6,10,2,4,0,7688,0,38,21,0
43,5,315971,9,14,4,4,4,4,0,0,0,40,21,1
24,2,698418,14,10,4,10,0,3,0,0,0,25,21,1
21,2,329530,7,7,6,8,1,4,1,0,0,40,40,1
65,2,194456,13,13,6,8,1,4,1,0,0,40,9,0
20,2,282579,14,10,4,7,4,4,1,0,0,40,21,1
31,3,26401,9,14,0,10,4,4,0,0,0,25,21,1
38,3,364958,1,9,6,10,1,4,1,3464,0,40,21,1
22,2,83998,14,10,4,1,4,4,1,0,0,40,21,1
20,2,94364,14,10,4,0,4,0,0,0,0,20,21,1
44,2,174189,14,10,6,1,1,4,1,0,0,60,21,1
44,0,101967,9,14,6,0,2,4,0,0,0,40,21,1
41,2,146908,5,16,6,0,1,4,1,0,0,60,21,0
38,2,126675,1,9,0,8,4,4,1,0,2205,40,21,1
21,2,31606,14,10,4,7,0,4,0,0,0,25,36,1
24,2,132327,14,10,3,1,3,0,0,0,0,30,1,1
24,2,112459,9,14,4,0,4,4,0,0,0,45,21,1
28,2,48894,1,9,6,10,0,4,0,0,0,40,21,1
39,2,181943,13,13,4,4,4,4,0,0,0,35,21,1
48,2,247685,14,10,0,8,4,4,1,3325,0,40,21,1
24,0,195808,1,9,4,2,4,4,1,0,0,40,21,1
50,2,172052,1,9,6,0,1,1,1,0,0,35,37,0
50,0,50178,14,10,6,8,1,4,1,4064,0,55,21,1
68,2,351711,14,10,6,10,1,4,1,0,0,40,21,1
31,3,190305,9,14,6,0,1,4,1,0,0,50,21,1
22,2,464103,4,2,4,8,4,4,1,0,0,40,23,1
25,2,120238,1,9,3,5,4,4,1,0,0,40,2,1
28,2,354095,14,10,4,1,4,4,0,0,0,40,21,1
17,0,308901,7,7,4,10,0,4,0,0,0,15,21,1
24,3,208826,5,16,4,0,4,4,0,0,0,99,9,1
20,2,369677,6,6,5,1,4,4,0,0,0,36,21,1
45,4,98524,3,12,6,10,1,4,1,0,0,40,21,0
44,2,239723,14,10,3,8,3,4,0,1506,0,45,21,1
57,2,231232,0,4,6,8,1,4,1,0,0,40,21,1
33,2,236396,13,13,6,1,1,4,1,0,1902,55,21,0
22,2,320451,14,10,4,2,0,1,1,0,0,24,10,1
41,2,38397,1,9,0,7,4,4,0,0,0,40,21,1
51,6,189183,13,13,6,4,1,4,1,0,0,40,21,1
46,0,199281,13,13,5,0,3,4,1,0,0,40,21,1
52,2,286342,1,9,0,5,4,4,0,0,0,38,21,1
50,2,152810,13,13,6,1,1,4,1,0,0,40,21,0
26,6,176981,13,13,4,10,0,4,0,0,0,50,21,1
17,2,117549,6,6,4,1,5,3,0,0,0,12,21,1
64,2,254797,14,10,6,4,1,4,1,0,0,40,21,1
51,2,133336,1,9,6,9,1,4,1,0,0,40,21,0
28,5,182826,1,9,6,0,1,4,1,0,0,35,21,1
51,2,136224,13,13,0,10,4,4,0,0,0,40,21,1
39,5,134475,13,13,0,10,4,4,1,0,1762,40,21,1
48,2,272778,14,10,0,7,3,4,0,0,0,32,21,1
44,2,279183,14,10,6,7,0,4,0,0,0,40,21,0
47,2,110243,7,7,6,7,1,4,1,0,0,40,21,1
52,2,202071,1,9,1,8,0,4,0,0,0,40,21,1
58,2,197642,14,10,4,10,4,4,0,0,0,39,21,1
19,2,125591,7,7,4,7,4,4,0,0,0,40,21,1
40,2,197462,13,13,6,9,1,4,1,0,0,40,21,0
23,2,238831,14,10,4,10,0,4,1,0,0,40,21,1
31,2,182177,13,13,6,7,1,4,1,0,0,40,24,1
40,0,240504,3,12,6,4,1,4,1,0,0,40,21,0
48,6,125892,14,10,6,1,1,4,1,0,0,38,21,0
46,2,154430,9,14,0,4,4,4,0,0,0,50,21,0
32,2,207685,1,9,6,13,2,3,0,3908,0,40,21,1
50,2,222020,1,9,6,8,1,4,1,0,0,40,21,1
18,2,243240,1,9,4,5,4,4,1,0,0,37,21,1
26,2,158734,9,14,4,4,4,4,0,0,0,30,21,1
36,2,257691,13,13,4,1,4,4,0,0,0,20,21,1
26,2,144483,10,11,0,1,0,4,0,594,0,35,21,1
19,2,209826,14,10,4,1,0,4,0,0,0,15,21,1
53,2,30244,3,12,6,4,1,4,1,15024,0,40,21,0
54,2,133050,14,10,4,1,4,3,1,0,0,41,21,1
29,2,138332,14,10,6,10,0,4,0,0,0,6,21,1
37,2,526968,9,14,4,0,4,4,0,0,0,38,21,0
40,2,79036,10,11,0,11,4,4,1,0,0,50,21,0
36,2,240323,14,10,1,10,3,3,0,0,0,40,21,1
18,2,270544,11,8,4,10,0,4,0,0,0,30,21,1
44,3,199551,7,7,5,9,4,3,1,0,0,40,21,1
36,2,231052,1,9,5,7,3,3,0,0,0,35,21,1
69,3,203072,5,16,6,0,1,4,1,0,0,50,21,0
17,2,126771,11,8,4,0,0,4,1,0,0,7,21,1
38,2,31848,10,11,6,8,1,4,1,0,0,40,21,0
27,2,328981,1,9,4,5,3,3,1,0,0,40,21,1
52,2,159670,3,12,6,4,1,4,1,0,0,40,21,1
24,2,450695,3,12,4,1,4,4,1,0,0,35,21,1
57,2,182028,13,13,6,4,2,4,0,0,0,40,21,1
19,2,349620,6,6,4,5,0,4,0,0,0,40,21,1
38,2,161066,1,9,0,8,4,2,1,0,0,50,21,1
46,2,213611,0,4,3,6,3,4,0,0,1594,24,23,1
21,2,548303,1,9,6,0,0,4,1,0,0,40,40,0
29,2,150861,14,10,4,10,4,4,0,0,0,40,33,1
26,2,133766,1,9,6,12,1,4,1,0,0,70,21,1
28,2,200511,1,9,5,12,4,4,1,0,0,55,21,1
26,2,50103,14,10,6,1,2,4,0,0,0,40,21,1
49,2,177211,13,13,6,7,1,4,1,0,0,40,21,1
28,2,132686,13,13,6,4,1,4,1,0,0,55,21,1
57,4,21626,14,10,0,7,4,4,1,0,0,40,21,1
60,2,52900,0,4,6,11,1,4,1,0,0,40,21,1
38,2,248886,1,9,6,10,1,4,1,0,0,42,21,1
51,5,118259,1,9,6,8,1,4,1,3137,0,60,21,1
60,2,145493,14,10,0,10,4,4,0,0,0,40,21,1
37,2,219546,13,13,6,4,5,4,1,3411,0,47,21,1
44,4,399155,1,9,4,8,0,3,0,0,0,40,21,1
19,5,227310,14,10,4,7,0,4,0,0,0,25,21,1
59,2,333270,9,14,6,8,2,1,0,0,0,35,34,1
50,2,231495,1,9,6,7,1,4,1,0,0,40,21,1
35,4,133935,13,13,6,8,1,4,1,0,0,40,21,0
46,4,55237,14,10,0,5,3,4,1,0,0,40,21,1
18,2,183034,14,10,4,1,0,3,1,0,0,35,21,1
32,2,245487,8,3,6,5,1,2,1,0,0,40,40,1
32,2,185480,10,11,0,7,3,4,0,0,0,40,21,1
39,2,114251,1,9,6,8,1,4,1,0,0,40,21,0
25,2,181814,1,9,4,8,5,4,0,0,0,40,21,1
30,2,340917,9,14,6,4,1,4,1,15024,0,60,21,0
37,2,241998,13,13,6,9,1,4,1,0,1977,40,21,0
38,6,125324,14,10,6,4,1,4,1,0,0,80,21,0
36,2,34744,3,12,0,7,3,4,0,0,0,37,21,1
56,2,131608,14,10,6,1,1,4,1,0,0,40,21,0
35,4,226916,13,13,1,10,4,4,1,0,0,40,21,0
56,2,124137,1,9,0,10,4,4,1,0,0,41,21,1
17,2,96282,6,6,4,7,0,4,1,0,0,14,21,1
46,2,337050,9,14,6,4,1,4,1,0,1977,45,21,0
56,2,229335,1,9,0,10,4,4,0,0,0,40,21,1
61,3,199495,11,8,6,8,1,4,1,0,0,40,21,1
25,2,111675,14,10,6,1,1,4,1,0,0,43,21,1
27,2,139209,1,9,4,5,3,3,0,0,0,40,21,1
50,5,32372,1,9,6,12,1,4,1,0,0,30,21,1
33,5,203784,10,11,6,12,1,4,1,0,0,62,21,1
33,2,164190,10,11,6,8,1,4,1,7298,0,40,21,0
38,2,64875,14,10,4,12,3,4,1,0,0,60,21,1
51,2,41806,7,7,6,5,1,4,1,0,0,40,21,1
27,2,208725,3,12,4,1,4,4,1,0,0,42,21,1
49,0,79019,9,14,1,0,3,4,0,0,0,16,21,1
26,2,136951,1,9,5,5,3,3,0,0,0,40,21,1
42,2,203554,9,14,6,4,1,4,1,0,0,60,21,0
37,2,252947,13,13,4,5,4,3,1,0,1719,32,21,1
38,2,170861,14,10,4,10,0,4,0,0,0,40,21,1
48,2,199590,1,9,6,7,1,4,1,0,0,40,40,0
33,2,195576,1,9,6,4,1,4,1,4386,0,60,21,1
30,2,182177,1,9,4,7,4,4,1,0,0,40,39,1
25,3,183678,13,13,4,0,4,4,0,0,0,50,21,1
50,2,209320,13,13,6,1,1,4,1,0,0,40,21,0
54,6,206862,1,9,6,4,1,4,1,0,0,36,21,0
37,2,168941,7,7,0,8,4,4,1,0,0,40,21,1
59,5,201263,13,13,6,1,1,4,1,15024,0,55,21,0
17,2,75333,6,6,4,1,0,3,0,0,0,24,21,1
